chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
2	174305001	174325000	2	174305001	174920000	615000	20000	8.2801984679138	95.0%	0.016	9.57198766411141
7	132985001	133005000	7	132570001	133005000	435000	20000	12.4880624427791	95.0%	0.011011011011011	9.51026420248226
5	117500001	117520000	5	117500001	118085000	585000	20000	8.5528917351665	95.0%	0.037037037037037	9.40248765102379
10	81160001	81180000	10	80990001	81180000	190000	20000	23.2021968535829	98.0%	0.008504004004004	9.21034120864871
11	62250001	62285000	11	61930001	62285000	355000	35000	30.3037072094832	97.0%	0.001001001001001	9.16437500916917
1	133885001	133905000	1	133695001	133905000	210000	20000	19.2031232118586	98.0%	0.013	9.07910165203882
18	20630001	20655000	18	20630001	21010000	380000	25000	13.0019484932814	95.0%	0.013507007007007	8.93164290555925
18	56750001	56770000	18	56750001	57345000	595000	20000	8.38516445332011	96.0%	0.014014014014014	8.78801988949623
12	31960001	31980000	12	31960001	32300000	340000	20000	12.7132060318875	98.0%	0.018018018018018	8.72610629283428
3	123155001	123175000	3	123155001	123385000	230000	20000	18.6324534192531	98.0%	0.0125065065065065	8.7148495041052
2	157595001	157615000	2	157595001	158360000	765000	20000	7.11010963656593	95.0%	0.037037037037037	8.28819124147096
12	40030001	40045000	12	39545001	40045000	500000	15000	9.32799377921216	99.0%	0.0325175175175175	8.21038904513362
1	21945001	21975000	1	21410001	21975000	565000	30000	7.72994379177428	95.0%	0.014	8.18227663106251
16	22795001	22815000	16	22295001	22815000	520000	20000	13.5233293047444	95.0%	0.00600600600600601	8.14584031073829
3	131215001	131245000	3	130705001	131245000	540000	30000	9.46145544834563	99.0%	0.020011011011011	8.11665300515807
12	104410001	104430000	12	103975001	104430000	455000	20000	9.28241988751892	98.0%	0.022	8.08493482973009
1	64430001	64450000	1	63670001	64450000	780000	20000	6.70240414859832	95.0%	0.00900900900900901	8.04903129607794
4	57660001	57680000	4	57660001	57910000	250000	20000	17.9188487844085	98.0%	0.013	8.03070585216824
2	46435001	46455000	2	44995001	46455000	1460000	20000	3.98113959167466	95.0%	0.015508008008008	7.98802314818832
5	75145001	75165000	5	74405001	75165000	760000	20000	6.09112145383672	96.0%	0.0185185185185185	7.95454434682505
14	66135001	66155000	14	65775001	66155000	380000	20000	12.9228094860874	96.0%	0.017017017017017	7.93966675875243
15	78175001	78195000	15	78175001	78430000	255000	20000	23.0396448190695	98.0%	0.008	7.87329942039902
16	25365001	25390000	16	25365001	25890000	525000	25000	12.1743672569628	99.0%	0.00700700700700701	7.83035744306067
15	12785001	12805000	15	12195001	12805000	610000	20000	10.5890922186462	96.0%	0.01001001001001	7.82665619319782
8	122900001	122920000	8	122900001	123110000	210000	20000	22.4006796550439	98.0%	0.0145145145145145	7.7994787927067
16	10865001	10890000	16	10865001	11310000	445000	25000	14.9783151867463	98.0%	0.008	7.7493391565078
14	60510001	60530000	14	60510001	60780000	270000	20000	17.1196923284653	96.0%	0.0145	7.74054288779359
13	50940001	50960000	13	50940001	51460000	520000	20000	8.65563994781071	95.0%	0.0125125125125125	7.70443270451792
1	72865001	72890000	1	72865001	73865000	1000000	25000	4.52070657595961	98.0%	0.0185095095095095	7.68197578810116
1	80500001	80520000	1	80175001	80520000	345000	20000	12.4450140610114	99.0%	0.017	7.65093106966241
11	117370001	117400000	11	117370001	117825000	455000	30000	21.8582551858634	97.0%	0.005005005005005	7.55458586885853
5	137745001	137780000	5	137460001	137780000	320000	35000	15.1677438616159	95.0%	0.012506006006006	7.53707856063802
12	24690001	24710000	12	24450001	24710000	260000	20000	15.7474728626685	95.0%	0.0115115115115115	7.49623702868162
15	86115001	86140000	15	85875001	86140000	265000	25000	21.3435457001553	97.0%	0.00800800800800801	7.46089337786696
5	117480001	117500000	5	117305001	117500000	195000	20000	20.7351493968243	98.0%	0.00600600600600601	7.44521494035305
6	149105001	149125000	6	148920001	149125000	205000	20000	20.9862944236177	95.0%	0.011011011011011	7.41835467555073
14	102970001	102985000	14	102715001	102985000	270000	15000	16.9928499802634	99.0%	0.012012012012012	7.37281536041315
14	46695001	46730000	14	45820001	46730000	910000	35000	6.00431932192574	95.0%	0.018018018018018	7.36592988438578
5	141060001	141085000	5	140845001	141085000	240000	25000	19.8060183502147	98.0%	0.011011011011011	7.34393413079552
4	102480001	102510000	4	102480001	102860000	380000	30000	12.7627771295732	95.0%	0.014007007007007	7.29061279621013
1	180395001	180415000	1	180185001	180415000	230000	20000	18.8406080258854	96.0%	0.0200095095095095	7.08032913377144
13	51410001	51430000	13	50970001	51430000	460000	20000	10.9296175545604	95.0%	0.0110055055055055	6.96842691581328
14	34545001	34575000	14	34355001	34575000	220000	30000	22.1137488053361	97.0%	0.010005005005005	6.92201447523597
10	95085001	95110000	10	95085001	95490000	405000	25000	11.9297914678207	97.0%	0.026026026026026	6.86858490158958
14	70395001	70420000	14	70155001	70420000	265000	25000	17.9526493122643	96.0%	0.016016016016016	6.81908093869678
11	44595001	44620000	11	44595001	45305000	710000	25000	12.6371694747939	98.0%	0.005	6.80866514465269
7	99790001	99810000	7	99590001	99810000	220000	20000	20.3422589444768	97.0%	0.00900900900900901	6.7949926468145
17	86145001	86175000	17	86145001	86505000	360000	30000	12.4841440382474	95.0%	0.0155155155155155	6.76022630356365
1	150245001	150265000	1	149825001	150265000	440000	20000	9.70568684725626	97.0%	0.0215215215215215	6.76000572858449
1	90570001	90595000	1	90120001	90595000	475000	25000	8.38299678557576	95.0%	0.019019019019019	6.75420114738093
16	91350001	91370000	16	91350001	91650000	300000	20000	21.0979121068289	95.0%	0.00800800800800801	6.67471161957689
12	113485001	113505000	12	113485001	113735000	250000	20000	15.4243139926753	96.0%	0.012006006006006	6.67303351180434
10	83810001	83830000	10	83810001	84520000	710000	20000	7.1285207574349	96.0%	0.0465235235235235	6.5697217679691
10	44435001	44455000	10	44270001	44455000	185000	20000	21.692755734665	97.0%	0.00900900900900901	6.56905268901475
7	47135001	47155000	7	46910001	47155000	245000	20000	19.3872070670044	98.0%	0.009	6.55865087073458
14	44970001	44990000	14	44970001	45260000	290000	20000	16.3083221129517	98.0%	0.0215105105105105	6.55395220317475
13	12665001	12685000	13	12425001	12685000	260000	20000	15.5475454989954	97.0%	0.018509009009009	6.51042654096047
4	63300001	63320000	4	63150001	63320000	170000	20000	24.2557538070317	99.0%	0.00950950950950951	6.48027607190988
18	57945001	57970000	18	57390001	57970000	580000	25000	8.10287903592261	95.0%	0.0235235235235235	6.41225660520508
9	79715001	79735000	9	78635001	79735000	1100000	20000	5.58361501514985	95.0%	0.018018018018018	6.40876217092894
12	83920001	83950000	12	83680001	83950000	270000	30000	15.9093997967802	95.0%	0.021511011011011	6.28884564118793
7	118975001	119005000	7	118720001	119005000	285000	30000	16.2568593965117	95.0%	0.015015015015015	6.26758728074607
7	44635001	44660000	7	44490001	44660000	170000	25000	25.1521594358682	99.0%	0.013006006006006	6.18439126527113
2	52575001	52595000	2	52205001	52595000	390000	20000	11.9086386560987	95.0%	0.022022022022022	6.15070204092089
12	85275001	85305000	12	85085001	85305000	220000	30000	19.6403558485388	96.0%	0.028028028028028	6.09473632690817
14	31640001	31660000	14	31640001	32090000	450000	20000	11.3923712084672	96.0%	0.028	6.05022900004814
1	191830001	191855000	1	191830001	192000000	170000	25000	22.5388824865519	99.0%	0.0075	6.00551305484549
6	37435001	37455000	6	37040001	37455000	415000	20000	11.2633929564433	98.0%	0.024024024024024	5.99834070405903
3	88725001	88760000	3	88535001	88760000	225000	35000	22.846339991927	97.0%	0.029	5.99752735305133
8	68720001	68740000	8	68240001	68740000	500000	20000	10.0608918502859	95.0%	0.019019019019019	5.99143850157704
3	146165001	146185000	3	145930001	146185000	255000	20000	19.0351243527067	97.0%	0.014014014014014	5.95444475958018
9	15670001	15690000	9	15330001	15690000	360000	20000	13.7882980863632	97.0%	0.0105105105105105	5.95332783409716
3	54350001	54370000	3	54350001	54695000	345000	20000	11.549994059085	96.0%	0.022022022022022	5.93002183311943
1	77500001	77520000	1	76940001	77520000	580000	20000	7.81163913826632	96.0%	0.0165165165165165	5.88841813730198
12	91305001	91325000	12	90580001	91325000	745000	20000	6.55313180761444	95.0%	0.021021021021021	5.88791034083828
18	6700001	6720000	18	6700001	7600000	900000	20000	5.70369120757933	96.0%	0.019	5.86037216247296
1	120580001	120600000	1	120580001	121440000	860000	20000	5.31467786603655	96.0%	0.03003003003003	5.85188765510818
8	88010001	88030000	8	87585001	88030000	445000	20000	10.8684576264457	97.0%	0.021	5.81518743838563
15	81895001	81925000	15	81685001	81925000	240000	30000	26.0741538536995	97.0%	0.01	5.81187187681974
14	57895001	57920000	14	57660001	57920000	260000	25000	18.0461853259517	96.0%	0.0215085085085085	5.7971159719483
6	88920001	88940000	6	88920001	89640000	720000	20000	7.32358369705497	95.0%	0.02002002002002	5.79630353631266
6	51195001	51215000	6	51195001	51865000	670000	20000	6.7668842461221	95.0%	0.0260125125125125	5.79599231862027
7	112910001	112930000	7	112910001	113310000	400000	20000	11.0709312250626	95.0%	0.0220105105105105	5.79331422682944
6	39550001	39575000	6	39350001	39575000	225000	25000	18.2018960976925	98.0%	0.027	5.778483625066
14	120825001	120845000	14	120825001	121465000	640000	20000	8.08959503175576	95.0%	0.0175085085085085	5.74049642946051
3	57460001	57485000	3	57460001	57660000	200000	25000	19.7828707747456	98.0%	0.021021021021021	5.72431558058745
11	68390001	68415000	11	67965001	68415000	450000	25000	19.5652427045875	97.0%	0.007	5.7232710153886
16	84690001	84715000	16	84575001	84715000	140000	25000	41.5872555763295	99.0%	0.0070025025025025	5.72020096487832
2	24740001	24760000	2	24560001	24760000	200000	20000	22.5858597417529	99.0%	0.011011011011011	5.6757972123931
7	4415001	4440000	7	3935001	4440000	505000	25000	11.1518663047116	97.0%	0.00900900900900901	5.66225752223301
2	73560001	73595000	2	73560001	74045000	485000	35000	10.2016755734569	96.0%	0.018	5.64277004482626
9	35525001	35545000	9	35160001	35545000	385000	20000	14.7819172911962	97.0%	0.01001001001001	5.64053081093504
3	122100001	122120000	3	121960001	122120000	160000	20000	27.4038924439063	99.0%	0.00750750750750751	5.63108830619042
8	83085001	83105000	8	83085001	83450000	365000	20000	12.0401275458287	96.0%	0.016	5.61578311722497
3	65920001	65940000	3	65320001	65940000	620000	20000	8.30248892466644	95.0%	0.030015015015015	5.59544360022291
3	95495001	95525000	3	95495001	95835000	340000	30000	14.6834785374281	96.0%	0.016508008008008	5.58166377897272
16	50025001	50045000	16	49810001	50045000	235000	20000	23.9844099427079	97.0%	0.00600600600600601	5.57308576680582
3	122615001	122640000	3	122150001	122640000	490000	25000	9.51771088792318	96.0%	0.02001001001001	5.55439950995507
16	37680001	37700000	16	37680001	38020000	340000	20000	16.9796630987116	97.0%	0.0090045045045045	5.54159384909893
18	65295001	65320000	18	65295001	65490000	195000	25000	24.5832574118623	99.0%	0.011011011011011	5.51441543521061
3	93595001	93615000	3	93355001	93615000	260000	20000	15.9175868007551	98.0%	0.0330145145145145	5.51212160230787
4	116780001	116810000	4	116620001	116810000	190000	30000	22.6505070152651	95.0%	0.0125125125125125	5.48739653663946
2	103970001	104005000	2	103695001	104005000	310000	35000	16.2974983555804	96.0%	0.013013013013013	5.45261260425392
12	78910001	78930000	12	78910001	79105000	195000	20000	20.001105757669	98.0%	0.015	5.39563608409683
10	24290001	24310000	10	23775001	24310000	535000	20000	8.3483702295553	95.0%	0.014014014014014	5.30637025567315
8	81340001	81360000	8	81340001	81810000	470000	20000	8.62880505391481	97.0%	0.030014014014014	5.30533779470185
15	59810001	59835000	15	59510001	59835000	325000	25000	16.7915526772431	96.0%	0.017	5.30245310989883
4	135305001	135325000	4	135020001	135325000	305000	20000	15.4439343153292	97.0%	0.026	5.30229633396636
13	99825001	99845000	13	99345001	99845000	500000	20000	8.74600667864914	95.0%	0.0385205205205205	5.29107352455501
1	161395001	161420000	1	161395001	161695000	300000	25000	13.7204947538134	99.0%	0.0290135135135135	5.2686883185706
12	8995001	9020000	12	8625001	9020000	395000	25000	11.2167309123907	95.0%	0.022022022022022	5.26795896808468
14	51240001	51275000	14	51010001	51275000	265000	35000	17.8262246702107	98.0%	0.021021021021021	5.254807443647
15	58580001	58600000	15	58580001	58875000	295000	20000	20.3927027496057	99.0%	0.01001001001001	5.24121708324004
13	23285001	23310000	13	23285001	23525000	240000	25000	16.6568336289109	98.0%	0.0105055055055055	5.23482530051273
4	155085001	155105000	4	155085001	155245000	160000	20000	25.0495069980115	99.0%	0.013007007007007	5.21660462639388
3	107440001	107475000	3	107200001	107475000	275000	35000	16.2678059700723	96.0%	0.021021021021021	5.19677372262179
7	116595001	116620000	7	116130001	116620000	490000	25000	9.95951376979158	95.0%	0.014014014014014	5.16300891979287
14	72980001	73005000	14	72615001	73005000	390000	25000	13.8577223128	98.0%	0.015015015015015	5.1563499014583
11	77945001	77975000	11	77725001	77975000	250000	30000	37.6507395247396	98.0%	0.004002002002002	5.15330197283749
1	134140001	134160000	1	134140001	134330000	190000	20000	21.878852736474	99.0%	0.0345175175175175	5.14232079073458
6	119210001	119230000	6	119210001	119450000	240000	20000	16.9638891240752	97.0%	0.0185	5.02638543697022
16	36705001	36730000	16	36475001	36730000	255000	25000	24.2028945168451	96.0%	0.01	5.02070792779797
9	52270001	52295000	9	52090001	52295000	205000	25000	23.5939342504351	98.0%	0.014	5.01359968037077
11	72020001	72040000	11	71540001	72040000	500000	20000	17.1974638030782	95.0%	0.005	5.01227447865028
8	120675001	120695000	8	120675001	120955000	280000	20000	16.9561816742898	95.0%	0.037	4.99211672367945
3	90360001	90380000	3	90210001	90380000	170000	20000	24.6574060219548	98.0%	0.02051001001001	4.9387996920768
18	77590001	77610000	18	77270001	77610000	340000	20000	12.4596853995976	98.0%	0.037019019019019	4.93074735684773
6	18805001	18835000	6	18065001	18835000	770000	30000	5.82520229845663	95.0%	0.029029029029029	4.90679353422631
13	64295001	64315000	13	64125001	64315000	190000	20000	19.5321853448631	97.0%	0.0185185185185185	4.86932144632329
12	72415001	72435000	12	72085001	72435000	350000	20000	11.8010885411368	95.0%	0.0345345345345345	4.82236689311808
15	101315001	101345000	15	101315001	102065000	750000	30000	8.30156008080042	95.0%	0.016016016016016	4.81386168946476
7	110280001	110305000	7	110280001	110730000	450000	25000	12.1890080911108	95.0%	0.0245115115115115	4.8114396214747
15	64615001	64635000	15	64115001	64635000	520000	20000	10.231283187184	97.0%	0.029029029029029	4.78584127854477
2	128390001	128415000	2	127835001	128415000	580000	25000	8.95602227835267	95.0%	0.0265265265265265	4.7543891784204
12	85500001	85525000	12	85500001	85675000	175000	25000	23.6677299622578	98.0%	0.021	4.75018426689532
4	45400001	45420000	4	45400001	45860000	460000	20000	9.21529968222566	97.0%	0.039039039039039	4.72320379733941
8	36330001	36355000	8	35785001	36355000	570000	25000	7.18685560058079	95.0%	0.0265265265265265	4.69940835771458
17	32520001	32545000	17	32520001	32875000	355000	25000	13.6043863611865	95.0%	0.02002002002002	4.67858703603613
1	59225001	59245000	1	58980001	59245000	265000	20000	14.616357088211	97.0%	0.028	4.67510187681685
6	146645001	146670000	6	146645001	147035000	390000	25000	11.1635788508093	97.0%	0.0245125125125125	4.67042269639765
13	54430001	54455000	13	54070001	54455000	385000	25000	11.7748718688791	95.0%	0.017017017017017	4.65769634954536
8	121100001	121120000	8	121100001	121595000	495000	20000	9.05631738459183	96.0%	0.036	4.65028526780911
6	83345001	83365000	6	83345001	83675000	330000	20000	13.6099715187528	97.0%	0.0330165165165165	4.63755277262202
1	135155001	135175000	1	135155001	135465000	310000	20000	14.0609018141795	96.0%	0.028	4.6321487758835
2	24550001	24570000	2	24275001	24570000	295000	20000	16.0494125259731	95.0%	0.021021021021021	4.60890753960284
13	107450001	107470000	13	107450001	108040000	590000	20000	7.86540531131308	96.0%	0.0220115115115115	4.5936963519979
11	67095001	67115000	11	67095001	67840000	745000	20000	12.9229115376385	95.0%	0.00900900900900901	4.58477082166003
12	77225001	77245000	12	77000001	77245000	245000	20000	15.6137848037776	95.0%	0.014	4.58420023200592
11	97610001	97635000	11	97420001	97635000	215000	25000	42.1272534278019	99.0%	0.008	4.53675456418295
4	117125001	117145000	4	116795001	117145000	350000	20000	14.7053441684641	95.0%	0.034034034034034	4.51586139816213
3	142290001	142310000	3	142290001	142480000	190000	20000	19.8256331216028	98.0%	0.018018018018018	4.50647752660812
12	24940001	24965000	12	24575001	24965000	390000	25000	10.9918563675136	97.0%	0.031516016016016	4.49055104142979
2	119170001	119205000	2	119005001	119205000	200000	35000	24.0228343420864	96.0%	0.0375215215215215	4.47608485001252
2	145945001	145965000	2	145945001	146445000	500000	20000	9.94218740425574	97.0%	0.027013013013013	4.4665621725653
7	139300001	139320000	7	139300001	139480000	180000	20000	22.4064462014769	98.0%	0.011	4.46283362839611
5	5490001	5510000	5	5490001	5760000	270000	20000	15.2623018432476	97.0%	0.028028028028028	4.4514849066467
2	32395001	32415000	2	32395001	32575000	180000	20000	26.4408765534153	99.0%	0.0145	4.44597715934189
1	153885001	153905000	1	153885001	154190000	305000	20000	13.283555593463	96.0%	0.019	4.44406123474217
5	100650001	100670000	5	100350001	100670000	320000	20000	15.2833380958429	96.0%	0.039039039039039	4.42897931748727
11	94475001	94500000	11	94235001	94500000	265000	25000	36.6458776688924	98.0%	0.003003003003003	4.42680968279964
2	131500001	131520000	2	131230001	131520000	290000	20000	15.2134003059463	95.0%	0.02002002002002	4.41689283043274
12	39500001	39520000	12	39500001	40215000	715000	20000	6.22741474544461	95.0%	0.031031031031031	4.41096499481548
16	50725001	50745000	16	50210001	50745000	535000	20000	11.4396616581309	95.0%	0.014014014014014	4.40209218322578
1	20930001	20945000	1	20930001	21280000	350000	15000	11.726818201654	95.0%	0.0215	4.39711482209385
4	132405001	132425000	4	132170001	132425000	255000	20000	16.5991557777462	97.0%	0.022	4.39131372445211
6	149365001	149385000	6	148980001	149385000	405000	20000	11.9811829907814	95.0%	0.028028028028028	4.3783069341679
12	102450001	102470000	12	102130001	102470000	340000	20000	11.6501802909484	97.0%	0.0235115115115115	4.33584752894393
4	123285001	123305000	4	123285001	123525000	240000	20000	17.7061221351608	97.0%	0.0215215215215215	4.32790636167204
3	90060001	90080000	3	89780001	90080000	300000	20000	14.7301970645296	95.0%	0.021021021021021	4.31624560389949
7	45670001	45695000	7	45455001	45695000	240000	25000	21.9897256581402	96.0%	0.017017017017017	4.3044311996806
8	121485001	121520000	8	121060001	121520000	460000	35000	10.5975038256292	96.0%	0.032032032032032	4.28818205460778
3	9070001	9090000	3	9070001	9500000	430000	20000	10.1025454432268	95.0%	0.0375375375375375	4.28286363391181
11	16515001	16540000	11	16515001	17000000	485000	25000	18.0918805239953	98.0%	0.00700700700700701	4.26828953038793
1	161735001	161760000	1	161735001	161985000	250000	25000	16.9962684033673	96.0%	0.0125	4.2636651505293
5	21405001	21425000	5	21255001	21425000	170000	20000	25.9457762708865	97.0%	0.015015015015015	4.26162751082667
9	57415001	57435000	9	57205001	57435000	230000	20000	22.1627075799599	98.0%	0.0115115115115115	4.26056898440989
5	130845001	130865000	5	130255001	130865000	610000	20000	7.36974320162187	95.0%	0.026026026026026	4.2491477268416
11	85840001	85860000	11	85840001	86165000	325000	20000	25.6254292985292	98.0%	0.00600600600600601	4.23386649435491
6	17090001	17115000	6	17090001	17625000	535000	25000	8.44527552469495	95.0%	0.039	4.2278424576057
6	118170001	118195000	6	118170001	118440000	270000	25000	14.5020578741329	96.0%	0.0345	4.22566963447371
9	7210001	7230000	9	7210001	7735000	525000	20000	10.7018774986656	96.0%	0.031031031031031	4.21798744161288
6	125575001	125605000	6	125410001	125605000	195000	30000	19.5731725251282	98.0%	0.013	4.19812055839443
9	119880001	119900000	9	119505001	119900000	395000	20000	11.8667254092262	95.0%	0.015015015015015	4.19757419130123
5	142700001	142720000	5	142480001	142720000	240000	20000	17.307077740543	95.0%	0.0240125125125125	4.17342775902254
2	12285001	12305000	2	11990001	12305000	315000	20000	14.671155511017	98.0%	0.028028028028028	4.16280332169654
19	45800001	45820000	19	45800001	46025000	225000	20000	22.3355085445934	98.0%	0.023	4.14581852134262
1	155035001	155055000	1	155035001	155225000	190000	20000	20.7155702721533	99.0%	0.0150065065065065	4.13487737768739
9	72175001	72195000	9	71805001	72195000	390000	20000	14.2905563427154	97.0%	0.018018018018018	4.11728404979541
16	23135001	23155000	16	23135001	23445000	310000	20000	19.5516798792987	98.0%	0.0105045045045045	4.06834602930213
14	62440001	62460000	14	61555001	62460000	905000	20000	6.26991126865559	96.0%	0.019019019019019	4.06664323274596
9	52345001	52370000	9	51880001	52370000	490000	25000	11.1439124933533	95.0%	0.02	4.04549936437183
5	117920001	117955000	5	117520001	117955000	435000	35000	10.7572137228327	95.0%	0.019019019019019	4.04399267408832
4	102215001	102235000	4	102215001	102725000	510000	20000	8.58745645821396	95.0%	0.03	4.03935406428606
9	58530001	58550000	9	58530001	58935000	405000	20000	13.2036624889854	95.0%	0.013013013013013	4.02795192912332
16	33725001	33745000	16	33290001	33745000	455000	20000	15.9560897123837	95.0%	0.011011011011011	4.02489318816539
10	61040001	61065000	10	60770001	61065000	295000	25000	14.8750565643801	98.0%	0.039	4.01765867860861
7	132215001	132235000	7	132215001	132560000	345000	20000	12.3858099025103	97.0%	0.043043043043043	4.00910614390026
3	157545001	157575000	3	157545001	157935000	390000	30000	11.9395374894395	96.0%	0.0215	4.00150798577807
9	105375001	105400000	9	104855001	105400000	545000	25000	9.33651013299342	95.0%	0.01	3.98660717433899
13	12460001	12480000	13	12460001	12625000	165000	20000	27.6953675811352	99.0%	0.012	3.96657847151658
5	30630001	30650000	5	30375001	30650000	275000	20000	17.223505867893	96.0%	0.018	3.95619347407073
17	27495001	27525000	17	27035001	27525000	490000	30000	10.8678362972621	95.0%	0.0425425425425425	3.95581614270011
9	62530001	62565000	9	62245001	62565000	320000	35000	16.7260338716209	95.0%	0.016	3.95082054164416
14	76450001	76475000	14	76075001	76475000	400000	25000	10.5390398393573	95.0%	0.0360155155155155	3.93050943574997
4	155955001	155975000	4	155955001	156245000	290000	20000	16.1943186503012	96.0%	0.026	3.91749173504449
9	61680001	61700000	9	61410001	61700000	290000	20000	17.8169988378022	98.0%	0.0175175175175175	3.91218540308309
18	82740001	82765000	18	82740001	83070000	330000	25000	15.0775072460504	95.0%	0.019509009009009	3.91013781160651
3	132500001	132520000	3	132500001	132710000	210000	20000	18.9012875765357	99.0%	0.0135	3.90281367395344
13	111780001	111800000	13	111780001	112265000	485000	20000	9.84496063604338	96.0%	0.027027027027027	3.89089708589226
10	82900001	82925000	10	82900001	83355000	455000	25000	9.78371566804889	97.0%	0.036	3.88539200099111
1	64970001	64990000	1	64705001	64990000	285000	20000	15.08371534504	97.0%	0.03	3.87692328390454
13	53085001	53105000	13	52650001	53105000	455000	20000	8.97967694090138	98.0%	0.037037037037037	3.86852230847312
18	53940001	53960000	18	53700001	53960000	260000	20000	14.2405562880541	97.0%	0.0115115115115115	3.85318500947375
3	104665001	104690000	3	104505001	104690000	185000	25000	21.0362827082591	97.0%	0.045045045045045	3.85269373902766
3	58500001	58525000	3	58500001	58725000	225000	25000	16.8913968532843	97.0%	0.017	3.84125598001916
6	52905001	52925000	6	52245001	52925000	680000	20000	6.94076950262966	97.0%	0.0495495495495495	3.82455531229321
13	45955001	45975000	13	45610001	45975000	365000	20000	11.0183715547598	97.0%	0.035035035035035	3.8022548079462
1	93065001	93085000	1	92900001	93085000	185000	20000	19.0633834191456	98.0%	0.025025025025025	3.79646385473647
16	93670001	93690000	16	93670001	93950000	280000	20000	20.8514477160044	99.0%	0.0105055055055055	3.78651849851863
9	114570001	114590000	9	114385001	114590000	205000	20000	23.6685532390452	97.0%	0.011011011011011	3.78102951594558
3	58775001	58795000	3	58630001	58795000	165000	20000	21.3194423735257	98.0%	0.026026026026026	3.77378918418984
9	22700001	22720000	9	22700001	23260000	560000	20000	8.76630430798641	97.0%	0.0245125125125125	3.76876151308248
5	5475001	5500000	5	4955001	5500000	545000	25000	8.89162432059395	96.0%	0.028	3.76841170981612
15	27310001	27335000	15	27310001	27650000	340000	25000	14.2417662747106	99.0%	0.0315315315315315	3.74997561556777
1	181880001	181900000	1	181880001	182545000	665000	20000	7.49891641316996	95.0%	0.045045045045045	3.74582134359316
1	160390001	160410000	1	160390001	160950000	560000	20000	6.80671825890308	95.0%	0.032	3.73669741220786
3	146050001	146070000	3	146050001	146185000	135000	20000	27.2763195673991	99.0%	0.013	3.7300686898028
9	77360001	77390000	9	76270001	77390000	1120000	30000	4.78133587267767	96.0%	0.0265	3.72382989246276
4	141605001	141625000	4	141605001	141855000	250000	20000	16.8388906698914	98.0%	0.0310135135135135	3.72081851680958
3	68695001	68720000	3	68540001	68720000	180000	25000	21.9078589910831	96.0%	0.029029029029029	3.71672196613404
13	30070001	30090000	13	29845001	30090000	245000	20000	15.4364529117276	97.0%	0.014014014014014	3.71190441583497
8	110465001	110485000	8	110120001	110485000	365000	20000	12.3724081235694	98.0%	0.02002002002002	3.67426837178416
14	59595001	59625000	14	59595001	60040000	445000	30000	10.5079986766728	96.0%	0.038	3.6681214697888
5	121200001	121220000	5	121200001	121500000	300000	20000	14.999797398347	95.0%	0.0245	3.66791425019007
4	123940001	123960000	4	123940001	124700000	760000	20000	5.90028884067906	96.0%	0.0325155155155155	3.66598277392718
8	113655001	113675000	8	113655001	114435000	780000	20000	5.61198954146939	96.0%	0.046524024024024	3.64908760050195
7	84245001	84275000	7	84075001	84275000	200000	30000	23.2822996394351	99.0%	0.0225	3.64219478521472
